nama_provinsi,desa_kelurahan,ketersediaan_tempat_pembuangan_sampah,tahun
JAWA BARAT,PANGKALAN,ADA,2019.0
JAWA BARAT,CICAREUH,ADA,2019.0
JAWA BARAT,TAMAN SARI,ADA,2019.0
JAWA BARAT,BUMI SARI,ADA,2019.0
JAWA BARAT,SAMPORA,ADA,2019.0
JAWA BARAT,NANGKAKONENG,TIDAK ADA,2019.0
JAWA BARAT,MEKARNANGKA,ADA,2019.0
JAWA BARAT,CIJAMBE,ADA,2019.0
JAWA BARAT,CIKARAE THOYYIBAH,ADA,2019.0
JAWA BARAT,LENGKONG,ADA,2019.0
JAWA BARAT,CILANGKAP,TIDAK ADA,2019.0
JAWA BARAT,TEGALLEGA,TIDAK ADA,2019.0
JAWA BARAT,NEGLASARI,TIDAK ADA,2019.0
JAWA BARAT,LANGKAPJAYA,TIDAK ADA,2019.0
JAWA BARAT,JAMPANGTENGAH,ADA,2019.0
JAWA BARAT,PADABEUNGHAR,ADA,2019.0
JAWA BARAT,BANTARPANJANG,ADA,2019.0
JAWA BARAT,BOJONGJENGKOL,ADA,2019.0
JAWA BARAT,NANGERANG,TIDAK ADA,2019.0
JAWA BARAT,TANJUNGSARI,TIDAK ADA,2019.0
JAWA BARAT,SINDANGRESMI,ADA,2019.0
JAWA BARAT,PANUMBANGAN,TIDAK ADA,2019.0
JAWA BARAT,CIJULANG,TIDAK ADA,2019.0
JAWA BARAT,BANTARAGUNG,ADA,2019.0
JAWA BARAT,BOJONGTIPAR,TIDAK ADA,2019.0
JAWA BARAT,WARUNGKIARA,ADA,2019.0
JAWA BARAT,BOJONGKERTA,ADA,2019.0
JAWA BARAT,GIRIJAYA,TIDAK ADA,2019.0
JAWA BARAT,BANTARKALONG,TIDAK ADA,2019.0
JAWA BARAT,HEGARMANAH,ADA,2019.0
JAWA BARAT,UBRUG,TIDAK ADA,2019.0
JAWA BARAT,SIRNAJAYA,TIDAK ADA,2019.0
JAWA BARAT,SUKAHARJA,TIDAK ADA,2019.0
JAWA BARAT,KERTAMUKTI,TIDAK ADA,2019.0
JAWA BARAT,MEKARJAYA,TIDAK ADA,2019.0
JAWA BARAT,DAMARRAJA,ADA,2019.0
JAWA BARAT,TARISI,TIDAK ADA,2019.0
JAWA BARAT,CIKEMBAR,TIDAK ADA,2019.0
JAWA BARAT,PARAKANLIMA,TIDAK ADA,2019.0
JAWA BARAT,BOJONG,ADA,2019.0
JAWA BARAT,CIMANGGU,TIDAK ADA,2019.0
JAWA BARAT,BOJONGKEMBAR,TIDAK ADA,2019.0
JAWA BARAT,SUKAMAJU,TIDAK ADA,2019.0
JAWA BARAT,CIBATU,TIDAK ADA,2019.0
JAWA BARAT,KERTARAHARJA,ADA,2019.0
JAWA BARAT,SUKAMULYA,TIDAK ADA,2019.0
JAWA BARAT,BOJONGRAHARJA,ADA,2019.0
JAWA BARAT,SEKARWANGI,TIDAK ADA,2019.0
JAWA BARAT,PAMURUYAN,ADA,2019.0
JAWA BARAT,KARANGTENGAH,ADA,2019.0
JAWA BARAT,NEGLASARI,TIDAK ADA,2019.0
JAWA BARAT,WARNAJATI,TIDAK ADA,2019.0
JAWA BARAT,TENJOJAYA,TIDAK ADA,2019.0
JAWA BARAT,CIHEULANG TONGGOH,TIDAK ADA,2019.0
JAWA BARAT,SUKASIRNA,ADA,2019.0
JAWA BARAT,BATUNUNGGAL,ADA,2019.0
JAWA BARAT,KALAPAREA,TIDAK ADA,2019.0
JAWA BARAT,PAWENANG,TIDAK ADA,2019.0
JAWA BARAT,NAGRAK UTARA,TIDAK ADA,2019.0
JAWA BARAT,CISARUA,TIDAK ADA,2019.0
JAWA BARAT,BALEKAMBANG,TIDAK ADA,2019.0
JAWA BARAT,BABAKAN PANJANG,TIDAK ADA,2019.0
JAWA BARAT,DARMAREJA,TIDAK ADA,2019.0
JAWA BARAT,CIHANYAWAR,TIDAK ADA,2019.0
JAWA BARAT,NAGRAK SELATAN,TIDAK ADA,2019.0
JAWA BARAT,GIRIJAYA,ADA,2019.0
JAWA BARAT,PARUNGKUDA,TIDAK ADA,2019.0
JAWA BARAT,PALASARI HILIR,TIDAK ADA,2019.0
JAWA BARAT,KOMPA,ADA,2019.0
JAWA BARAT,PONDOKKASO LANDEUH,ADA,2019.0
JAWA BARAT,SUNDAWENANG,ADA,2019.0
JAWA BARAT,BOJONGKOKOSAN,ADA,2019.0
JAWA BARAT,LANGENSARI,TIDAK ADA,2019.0
JAWA BARAT,BABAKANJAYA,ADA,2019.0
JAWA BARAT,BOJONGGENTENG,ADA,2019.0
JAWA BARAT,CIBODAS,ADA,2019.0
JAWA BARAT,BEREKAH,ADA,2019.0
JAWA BARAT,CIPANENGAH,ADA,2019.0
JAWA BARAT,BOJONGGALING,TIDAK ADA,2019.0
JAWA BARAT,PARAKAN SALAK,ADA,2019.0
JAWA BARAT,BOJONG LONGOK,TIDAK ADA,2019.0
JAWA BARAT,SUKAKERSA,ADA,2019.0
JAWA BARAT,SUKATANI,TIDAK ADA,2019.0
JAWA BARAT,BOJONGASIH,TIDAK ADA,2019.0
JAWA BARAT,LEBAKSARI,ADA,2019.0
JAWA BARAT,NYANGKOWEK,ADA,2019.0
JAWA BARAT,TENJOLAYA,TIDAK ADA,2019.0
JAWA BARAT,BENDA,ADA,2019.0
JAWA BARAT,PASAWAHAN,ADA,2019.0
JAWA BARAT,CISAAT,TIDAK ADA,2019.0
JAWA BARAT,PURWASARI,ADA,2019.0
JAWA BARAT,CARINGIN,TIDAK ADA,2019.0
JAWA BARAT,TENJOAYU,ADA,2019.0
JAWA BARAT,KUTAJAYA,ADA,2019.0
JAWA BARAT,MEKARSARI,ADA,2019.0
JAWA BARAT,BANGBAYANG,TIDAK ADA,2019.0
JAWA BARAT,NANGGERANG,TIDAK ADA,2019.0
JAWA BARAT,PONDOKASO TONGGOH,ADA,2019.0
JAWA BARAT,BABAKANPARI,ADA,2019.0
JAWA BARAT,PONDOKASO TENGAH,ADA,2019.0
JAWA BARAT,CIDAHU,ADA,2019.0
JAWA BARAT,TANGKIL,ADA,2019.0
JAWA BARAT,JAYABAKTI,TIDAK ADA,2019.0
JAWA BARAT,GIRIJAYA,TIDAK ADA,2019.0
JAWA BARAT,PASIRDOTON,TIDAK ADA,2019.0
JAWA BARAT,KALAPANUNGGAL,ADA,2019.0
JAWA BARAT,PALASARI GIRANG,TIDAK ADA,2019.0
JAWA BARAT,PULOSARI,TIDAK ADA,2019.0
JAWA BARAT,MAKASARI,TIDAK ADA,2019.0
JAWA BARAT,KADUNUNGGAL,TIDAK ADA,2019.0
JAWA BARAT,WALANG SARI,TIDAK ADA,2019.0
JAWA BARAT,GUNUNGENDUT,TIDAK ADA,2019.0
JAWA BARAT,KABANDUNGAN,ADA,2019.0
JAWA BARAT,CIPEUTEUY,ADA,2019.0
JAWA BARAT,CIHAMERANG,TIDAK ADA,2019.0
JAWA BARAT,TUGUBANDUNG,ADA,2019.0
JAWA BARAT,MEKARJAYA,TIDAK ADA,2019.0
JAWA BARAT,CIANAGA,TIDAK ADA,2019.0
JAWA BARAT,WALURAN,TIDAK ADA,2019.0
JAWA BARAT,SUKAMUKTI,TIDAK ADA,2019.0
JAWA BARAT,CARINGINNUNGGAL,TIDAK ADA,2019.0
JAWA BARAT,MEKARMUKTI,TIDAK ADA,2019.0
JAWA BARAT,MANGUNJAYA,TIDAK ADA,2019.0
JAWA BARAT,WALURAN MANDIRI,TIDAK ADA,2019.0
JAWA BARAT,BOJONGGENTENG,ADA,2019.0
JAWA BARAT,CIKARANG,ADA,2019.0
JAWA BARAT,BOJONGSARI,TIDAK ADA,2019.0
JAWA BARAT,NAGRAKSARI,TIDAK ADA,2019.0
JAWA BARAT,MEKARJAYA,TIDAK ADA,2019.0
JAWA BARAT,TANJUNG,TIDAK ADA,2019.0
JAWA BARAT,CIPARAY,ADA,2019.0
JAWA BARAT,PADAJAYA,TIDAK ADA,2019.0
JAWA BARAT,KARANGANYAR,ADA,2019.0
JAWA BARAT,CIKARANGGEUSAN,ADA,2019.0
JAWA BARAT,CIEMAS,TIDAK ADA,2019.0
JAWA BARAT,CIBENDA,ADA,2019.0
JAWA BARAT,CIWARU,TIDAK ADA,2019.0
JAWA BARAT,MEKARJAYA,TIDAK ADA,2019.0
JAWA BARAT,GIRIMUKTI,TIDAK ADA,2019.0
JAWA BARAT,TAMANJAYA,TIDAK ADA,2019.0
JAWA BARAT,MANDRAJAYA,TIDAK ADA,2019.0
JAWA BARAT,SIDAMULYA,TIDAK ADA,2019.0
JAWA BARAT,MEKARSAKTI,ADA,2019.0
JAWA BARAT,KALIBUNDER,TIDAK ADA,2019.0
JAWA BARAT,BOJONG,TIDAK ADA,2019.0
JAWA BARAT,CIMAHPAR,TIDAK ADA,2019.0
JAWA BARAT,SEKARSARI,TIDAK ADA,2019.0
JAWA BARAT,SUKALUYU,TIDAK ADA,2019.0
JAWA BARAT,BALEKAMBANG,TIDAK ADA,2019.0
JAWA BARAT,MEKARWANGI,TIDAK ADA,2019.0
JAWA BARAT,JAGAMUKTI,TIDAK ADA,2019.0
JAWA BARAT,CITANGLAR,ADA,2019.0
JAWA BARAT,WANASARI,TIDAK ADA,2019.0
JAWA BARAT,SIRNASARI,TIDAK ADA,2019.0
JAWA BARAT,KADALEMAN,TIDAK ADA,2019.0
JAWA BARAT,GUNUNGSUNGGING,TIDAK ADA,2019.0
JAWA BARAT,CIPEUNDEUY,ADA,2019.0
JAWA BARAT,PASIRIPIS,TIDAK ADA,2019.0
JAWA BARAT,BUNIWANGI,ADA,2019.0
JAWA BARAT,SUKATANI,TIDAK ADA,2019.0
JAWA BARAT,KADEMANGAN,TIDAK ADA,2019.0
JAWA BARAT,TALAGAMURNI,ADA,2019.0
JAWA BARAT,BANYUMURNI,TIDAK ADA,2019.0
JAWA BARAT,CIBITUNG,TIDAK ADA,2019.0
JAWA BARAT,CIDAHU,ADA,2019.0
JAWA BARAT,CIBODAS,TIDAK ADA,2019.0
JAWA BARAT,BANYUWANGI,TIDAK ADA,2019.0
JAWA BARAT,CIRACAP,TIDAK ADA,2019.0
JAWA BARAT,CIKANGKUNG,TIDAK ADA,2019.0
JAWA BARAT,GUNUNGBATU,TIDAK ADA,2019.0
JAWA BARAT,PURWASEDAR,TIDAK ADA,2019.0
JAWA BARAT,PASIRPANJANG,TIDAK ADA,2019.0
JAWA BARAT,MEKARSARI,TIDAK ADA,2019.0
JAWA BARAT,UJUNG GENTENG,ADA,2019.0
JAWA BARAT,PANGUMBAHAN,TIDAK ADA,2019.0
JAWA BARAT,CIKUJANG,TIDAK ADA,2019.0
JAWA BARAT,GUNUNGGURUH,ADA,2019.0
JAWA BARAT,CIBENTANG,TIDAK ADA,2019.0
JAWA BARAT,SIRNARESMI,ADA,2019.0
JAWA BARAT,KEBONMANGGU,ADA,2019.0
JAWA BARAT,CIBOLANG,ADA,2019.0
JAWA BARAT,MANGKALAYA,TIDAK ADA,2019.0
JAWA BARAT,CICANTAYAN,TIDAK ADA,2019.0
JAWA BARAT,LEMBURSAWAH,TIDAK ADA,2019.0
JAWA BARAT,CIJALINGAN,TIDAK ADA,2019.0
JAWA BARAT,CISANDE,ADA,2019.0
JAWA BARAT,CIMAHI,ADA,2019.0
JAWA BARAT,HEGARMANAH,TIDAK ADA,2019.0
JAWA BARAT,SIKADAMAI,ADA,2019.0
JAWA BARAT,CIMANGGIS,TIDAK ADA,2019.0
JAWA BARAT,GUNUNGJAYA,ADA,2019.0
JAWA BARAT,SUKASARI,ADA,2019.0
JAWA BARAT,SUKAMANAH,ADA,2019.0
JAWA BARAT,CISAAT,TIDAK ADA,2019.0
JAWA BARAT,NAGRAK,TIDAK ADA,2019.0
JAWA BARAT,BABAKAN,ADA,2019.0
JAWA BARAT,SUKAMANTRI,ADA,2019.0
JAWA BARAT,CIBATU,ADA,2019.0
JAWA BARAT,SELAJAMBE,ADA,2019.0
JAWA BARAT,PADAASIH,TIDAK ADA,2019.0
JAWA BARAT,CIBOLANG KALER,ADA,2019.0
JAWA BARAT,KUTASIRNA,TIDAK ADA,2019.0
JAWA BARAT,SUKARESMI,ADA,2019.0
JAWA BARAT,KADUDAMPIT,TIDAK ADA,2019.0
JAWA BARAT,CITAMIANG,ADA,2019.0
JAWA BARAT,MUARADUA,ADA,2019.0
JAWA BARAT,GEDEPANGRANGO,TIDAK ADA,2019.0
JAWA BARAT,SUKAMANIS,TIDAK ADA,2019.0
JAWA BARAT,UNDRUSBINANGUN,TIDAK ADA,2019.0
JAWA BARAT,CIPETIR,TIDAK ADA,2019.0
JAWA BARAT,SUKAMAJU,TIDAK ADA,2019.0
JAWA BARAT,CIKAHURIPAN,TIDAK ADA,2019.0
JAWA BARAT,CARINGIN WETAN,ADA,2019.0
JAWA BARAT,SUKAMULYA,TIDAK ADA,2019.0
JAWA BARAT,CARINGIN KULON,ADA,2019.0
JAWA BARAT,SEUSEUPAN,TIDAK ADA,2019.0
JAWA BARAT,CIJENGKOL,TIDAK ADA,2019.0
JAWA BARAT,MEKARJAYA,TIDAK ADA,2019.0
JAWA BARAT,TALAGA,ADA,2019.0
JAWA BARAT,CIKEMBANG,ADA,2019.0
JAWA BARAT,PASIR DATAR INDAH,TIDAK ADA,2019.0
JAWA BARAT,PARUNGSEAH,ADA,2019.0
JAWA BARAT,SUNDAJAYAGIRANG,ADA,2019.0
JAWA BARAT,KARAWANG,TIDAK ADA,2019.0
JAWA BARAT,WARNASARI,TIDAK ADA,2019.0
JAWA BARAT,SUKAJAYA,ADA,2019.0
JAWA BARAT,PERBAWATI,ADA,2019.0
JAWA BARAT,PASIRHALANG,TIDAK ADA,2019.0
JAWA BARAT,SELAWI,TIDAK ADA,2019.0
JAWA BARAT,LANGENSARI,TIDAK ADA,2019.0
JAWA BARAT,SUKARAJA,TIDAK ADA,2019.0
JAWA BARAT,LIMBANGAN,TIDAK ADA,2019.0
JAWA BARAT,CISARUA,ADA,2019.0
JAWA BARAT,SUKAMEKAR,ADA,2019.0
JAWA BARAT,SELAWANGI,TIDAK ADA,2019.0
JAWA BARAT,MARGALUYU,TIDAK ADA,2019.0
JAWA BARAT,KEBONPEDES,ADA,2019.0
JAWA BARAT,CIKARET,TIDAK ADA,2019.0
JAWA BARAT,BOJONGSAWAH,ADA,2019.0
JAWA BARAT,SASAGARAN,ADA,2019.0
JAWA BARAT,JAMBENENGGANG,TIDAK ADA,2019.0
JAWA BARAT,CIREUNGHAS,TIDAK ADA,2019.0
JAWA BARAT,CIPURUT,TIDAK ADA,2019.0
JAWA BARAT,BENCOY,TIDAK ADA,2019.0
JAWA BARAT,CIKURUTUG,TIDAK ADA,2019.0
JAWA BARAT,TEGALPANJANG,TIDAK ADA,2019.0
JAWA BARAT,SUKALARANG,ADA,2019.0
JAWA BARAT,SUKAMAJU,TIDAK ADA,2019.0
JAWA BARAT,CIMANGKOK,TIDAK ADA,2019.0
JAWA BARAT,TITISAN,ADA,2019.0
JAWA BARAT,SEMPLAK,TIDAK ADA,2019.0
JAWA BARAT,PRIANGANJAYA,TIDAK ADA,2019.0
JAWA BARAT,PABUARAN,TIDAK ADA,2019.0
JAWA BARAT,CIWALAT,ADA,2019.0
JAWA BARAT,SIRNASARI,ADA,2019.0
JAWA BARAT,BANTARSARI,TIDAK ADA,2019.0
JAWA BARAT,SUKAJAYA,TIDAK ADA,2019.0
JAWA BARAT,CIBADAK,TIDAK ADA,2019.0
JAWA BARAT,LEMBUR SAWAH,TIDAK ADA,2019.0
JAWA BARAT,PURABAYA,ADA,2019.0
JAWA BARAT,NEGLASARI,TIDAK ADA,2019.0
JAWA BARAT,PAGELARAN,TIDAK ADA,2019.0
JAWA BARAT,CIMERANG,TIDAK ADA,2019.0
JAWA BARAT,CITAMIANG,TIDAK ADA,2019.0
JAWA BARAT,MARGALUYU,TIDAK ADA,2019.0
JAWA BARAT,CICUKANG,TIDAK ADA,2019.0
JAWA BARAT,NYALINDUNG,ADA,2019.0
JAWA BARAT,NEGLASARI,ADA,2019.0
JAWA BARAT,SUKAMAJU,TIDAK ADA,2019.0
JAWA BARAT,BOJONGKALONG,TIDAK ADA,2019.0
JAWA BARAT,CIJANGKAR,TIDAK ADA,2019.0
JAWA BARAT,MEKARSARI,TIDAK ADA,2019.0
JAWA BARAT,WANGUNREJA,TIDAK ADA,2019.0
JAWA BARAT,CISITU,TIDAK ADA,2019.0
JAWA BARAT,BOJONGSARI,TIDAK ADA,2019.0
JAWA BARAT,KERTAANGSANA,TIDAK ADA,2019.0
JAWA BARAT,GEGERBITUNG,ADA,2019.0
JAWA BARAT,CIJUREY,TIDAK ADA,2019.0
JAWA BARAT,CIENGANG,ADA,2019.0
JAWA BARAT,KARANGJAYA,TIDAK ADA,2019.0
JAWA BARAT,CARINGIN,ADA,2019.0
JAWA BARAT,SUKAMANAH,TIDAK ADA,2019.0
JAWA BARAT,BUNIWANGI,TIDAK ADA,2019.0
JAWA BARAT,SAGARANTEN,ADA,2019.0
JAWA BARAT,CURUGLUHUR,TIDAK ADA,2019.0
JAWA BARAT,CIBAREGBEG,TIDAK ADA,2019.0
JAWA BARAT,PASANGGRAHAN,TIDAK ADA,2019.0
JAWA BARAT,DATARNANGKA,TIDAK ADA,2019.0
JAWA BARAT,PUNCAKMANGGIS,TIDAK ADA,2019.0
JAWA BARAT,HEGARMANAH,TIDAK ADA,2019.0
JAWA BARAT,GUNUNGBENTANG,TIDAK ADA,2019.0
JAWA BARAT,SINARBENTANG,TIDAK ADA,2019.0
JAWA BARAT,CIBITUNG,TIDAK ADA,2019.0
JAWA BARAT,MARGALUYU,TIDAK ADA,2019.0
JAWA BARAT,MEKARSARI,TIDAK ADA,2019.0
JAWA BARAT,CURUGKEMBAR,TIDAK ADA,2019.0
JAWA BARAT,CIMENTENG,TIDAK ADA,2019.0
JAWA BARAT,TANJUNGSARI,ADA,2019.0
JAWA BARAT,SINDANGRAJA,TIDAK ADA,2019.0
JAWA BARAT,MEKARTANJUNG,TIDAK ADA,2019.0
JAWA BARAT,NAGRAKJAYA,TIDAK ADA,2019.0
JAWA BARAT,BOJONG TUGU,TIDAK ADA,2019.0
JAWA BARAT,CIDOLOG,ADA,2019.0
JAWA BARAT,CIPAMINGKIS,ADA,2019.0
JAWA BARAT,CIKARANG,TIDAK ADA,2019.0
JAWA BARAT,TEGALLEGA,TIDAK ADA,2019.0
JAWA BARAT,MEKARJAYA,ADA,2019.0
JAWA BARAT,PADASENANG,TIDAK ADA,2019.0
JAWA BARAT,CIDADAP,TIDAK ADA,2019.0
JAWA BARAT,BANJARSARI,TIDAK ADA,2019.0
JAWA BARAT,HEGARMULYA,TIDAK ADA,2019.0
JAWA BARAT,TENJOLAUT,TIDAK ADA,2019.0
JAWA BARAT,MEKARTANI,TIDAK ADA,2019.0
JAWA BARAT,TEGALBULEUD,TIDAK ADA,2019.0
JAWA BARAT,BANGBAYANG,TIDAK ADA,2019.0
JAWA BARAT,SUMBERJAYA,TIDAK ADA,2019.0
JAWA BARAT,CALINGCING,TIDAK ADA,2019.0
JAWA BARAT,NANGELA,TIDAK ADA,2019.0
JAWA BARAT,RAMBAY,TIDAK ADA,2019.0
JAWA BARAT,BUNIASIH,ADA,2019.0
JAWA BARAT,SIRNAMEKAR,ADA,2019.0
JAWA BARAT,CIMANGGU,ADA,2019.0
JAWA BARAT,SUKAMAJU,TIDAK ADA,2019.0
JAWA BARAT,SUKAJADI,TIDAK ADA,2019.0
JAWA BARAT,KARANGMEKAR,TIDAK ADA,2019.0
JAWA BARAT,BOREGAHINDAH,TIDAK ADA,2019.0
JAWA BARAT,SUKAMANAH,TIDAK ADA,2019.0
JAWA BARAT,CIAMBAR,TIDAK ADA,2019.0
JAWA BARAT,GINANJAR,TIDAK ADA,2019.0
JAWA BARAT,WANGUNJAYA,TIDAK ADA,2019.0
JAWA BARAT,MUNJUL,TIDAK ADA,2019.0
JAWA BARAT,AMBARJAYA,TIDAK ADA,2019.0
JAWA BARAT,CIBUNARJAYA,TIDAK ADA,2019.0
JAWA BARAT,BABAKAN KARET,ADA,2019.0
JAWA BARAT,NAGRAK,TIDAK ADA,2019.0
JAWA BARAT,SUKAMAJU,ADA,2019.0
JAWA BARAT,MEKARSARI,TIDAK ADA,2019.0
JAWA BARAT,LIMBANGANSARI,ADA,2019.0
JAWA BARAT,JAMBUDIPA,ADA,2019.0
JAWA BARAT,CISARANDI,ADA,2019.0
JAWA BARAT,CIKAROYA,ADA,2019.0
JAWA BARAT,BUNIKASIH,ADA,2019.0
JAWA BARAT,CIWALEN,ADA,2019.0
JAWA BARAT,TEGALLEGA,ADA,2019.0
JAWA BARAT,SUKAWANGI,ADA,2019.0
JAWA BARAT,BUNISARI,ADA,2019.0
JAWA BARAT,SUKAMULYA,ADA,2019.0
JAWA BARAT,CIEUNDEUR,ADA,2019.0
JAWA BARAT,MEKARWANGI,ADA,2019.0
JAWA BARAT,CIPETIR,TIDAK ADA,2019.0
JAWA BARAT,CIHAUR,ADA,2019.0
JAWA BARAT,CIMANGGU,TIDAK ADA,2019.0
JAWA BARAT,CIBAREGBEG,TIDAK ADA,2019.0
JAWA BARAT,SUKARAHARJA,ADA,2019.0
JAWA BARAT,PEUTEUYCONDONG,ADA,2019.0
JAWA BARAT,MAYAK,ADA,2019.0
JAWA BARAT,CIKONDANG,TIDAK ADA,2019.0
JAWA BARAT,CIBOKOR,TIDAK ADA,2019.0
JAWA BARAT,SELAGEDANG,ADA,2019.0
JAWA BARAT,KARANGNUNGGAL,TIDAK ADA,2019.0
JAWA BARAT,KANOMAN,TIDAK ADA,2019.0
JAWA BARAT,SUKAMAJU,ADA,2019.0
JAWA BARAT,GIRIMULYA,TIDAK ADA,2019.0
JAWA BARAT,CISALAK,TIDAK ADA,2019.0
JAWA BARAT,CIBADAK,TIDAK ADA,2019.0
JAWA BARAT,SUKAMANAH,ADA,2019.0
JAWA BARAT,SALAMNUNGGAL,ADA,2019.0
JAWA BARAT,RANCAGOONG,ADA,2019.0
JAWA BARAT,SUKASARI,ADA,2019.0
JAWA BARAT,SIRNAGALIH,ADA,2019.0
JAWA BARAT,SUKAKERTA,ADA,2019.0
JAWA BARAT,CIBINONGHILIR,TIDAK ADA,2019.0
JAWA BARAT,RAHONG,TIDAK ADA,2019.0
JAWA BARAT,MUNJUL,TIDAK ADA,2019.0
JAWA BARAT,SINDANGSARI,TIDAK ADA,2019.0
JAWA BARAT,CIHARASHAS,TIDAK ADA,2019.0
JAWA BARAT,MULYASARI,TIDAK ADA,2019.0
JAWA BARAT,CIRANJANG,TIDAK ADA,2019.0
JAWA BARAT,SINDANGJAYA,ADA,2019.0
JAWA BARAT,CIBIUK,ADA,2019.0
JAWA BARAT,GUNUNGSARI,ADA,2019.0
JAWA BARAT,KARANGWANGI,TIDAK ADA,2019.0
JAWA BARAT,NANGGALAMEKAR,TIDAK ADA,2019.0
JAWA BARAT,KERTAJAYA,TIDAK ADA,2019.0
JAWA BARAT,SINDANGSARI,TIDAK ADA,2019.0
JAWA BARAT,MEKARGALIH,TIDAK ADA,2019.0
JAWA BARAT,HEGARMANAH,ADA,2019.0
JAWA BARAT,BOJONGPICUNG,TIDAK ADA,2019.0
JAWA BARAT,CIBARENGKOK,ADA,2019.0
JAWA BARAT,KEMANG,TIDAK ADA,2019.0
JAWA BARAT,SUKAJAYA,ADA,2019.0
JAWA BARAT,JATI,TIDAK ADA,2019.0
JAWA BARAT,CIKONDANG,TIDAK ADA,2019.0
JAWA BARAT,SUKARAMA,ADA,2019.0
JAWA BARAT,SUKARATU,ADA,2019.0
JAWA BARAT,NEGLASARI,ADA,2019.0
JAWA BARAT,JATISARI,ADA,2019.0
JAWA BARAT,SUKAMANAH,TIDAK ADA,2019.0
JAWA BARAT,BOJONG,TIDAK ADA,2019.0
JAWA BARAT,SINDANGLAKA,ADA,2019.0
JAWA BARAT,MALEBER,TIDAK ADA,2019.0
JAWA BARAT,CIHERANG,ADA,2019.0
JAWA BARAT,SUKAMANTRI,TIDAK ADA,2019.0
JAWA BARAT,SUKASARANA,TIDAK ADA,2019.0
JAWA BARAT,SUKASARI,ADA,2019.0
JAWA BARAT,BABAKANCARINGIN,ADA,2019.0
JAWA BARAT,SABANDAR,ADA,2019.0
JAWA BARAT,SINDANGASIH,ADA,2019.0
JAWA BARAT,SUKATARIS,ADA,2019.0
JAWA BARAT,LANGENSARI,ADA,2019.0
JAWA BARAT,HEGARMANAH,ADA,2019.0
JAWA BARAT,SUKAJADI,ADA,2019.0
JAWA BARAT,SUKAMULYA,ADA,2019.0
JAWA BARAT,KADEMANGAN,ADA,2019.0
JAWA BARAT,BOBOJONG,ADA,2019.0
JAWA BARAT,JAMALI,TIDAK ADA,2019.0
JAWA BARAT,CIKIDANGBAYABANG,TIDAK ADA,2019.0
JAWA BARAT,MANDE,TIDAK ADA,2019.0
JAWA BARAT,MULYASARI,TIDAK ADA,2019.0
JAWA BARAT,CIANDAM,ADA,2019.0
JAWA BARAT,SUKAMANAH,TIDAK ADA,2019.0
JAWA BARAT,LEUWIKOJA,ADA,2019.0
JAWA BARAT,MEKARJAYA,TIDAK ADA,2019.0
JAWA BARAT,KUTAWARINGIN,ADA,2019.0
JAWA BARAT,MURNISARI,TIDAK ADA,2019.0
JAWA BARAT,SELAJAMBE,ADA,2019.0
JAWA BARAT,SUKAMULYA,ADA,2019.0
JAWA BARAT,PANYUSUHAN,ADA,2019.0
JAWA BARAT,TANJUNGSARI,TIDAK ADA,2019.0
JAWA BARAT,SIDANGRAJA,ADA,2019.0
JAWA BARAT,MEKARJAYA,TIDAK ADA,2019.0
JAWA BARAT,SUKASIRNA,TIDAK ADA,2019.0
JAWA BARAT,SUKALUYU,TIDAK ADA,2019.0
JAWA BARAT,BABAKANSARI,TIDAK ADA,2019.0
JAWA BARAT,HEGARMANAH,ADA,2019.0
JAWA BARAT,CIHERANG,TIDAK ADA,2019.0
JAWA BARAT,CIBODAS,ADA,2019.0
JAWA BARAT,SUKANAGALIH,ADA,2019.0
JAWA BARAT,CIPENDAWA,TIDAK ADA,2019.0
JAWA BARAT,CIPUTRI,ADA,2019.0
JAWA BARAT,GADOG,ADA,2019.0
JAWA BARAT,SUKATANI,ADA,2019.0
JAWA BARAT,SUKAMANAH,ADA,2019.0
JAWA BARAT,GASOL,ADA,2019.0
JAWA BARAT,CIJEDIL,TIDAK ADA,2019.0
JAWA BARAT,CIBEUREUM,ADA,2019.0
JAWA BARAT,NYALINDUNG,TIDAK ADA,2019.0
JAWA BARAT,MANGUNKERTA,ADA,2019.0
JAWA BARAT,SARAMPAD,TIDAK ADA,2019.0
JAWA BARAT,TALAGA,TIDAK ADA,2019.0
JAWA BARAT,SUKAJAYA,ADA,2019.0
JAWA BARAT,CIBULAKAN,ADA,2019.0
JAWA BARAT,BENJOT,TIDAK ADA,2019.0
JAWA BARAT,SUKAMULYA,TIDAK ADA,2019.0
JAWA BARAT,WANGUNJAYA,TIDAK ADA,2019.0
JAWA BARAT,CIRUMPUT,TIDAK ADA,2019.0
JAWA BARAT,PADALUYU,TIDAK ADA,2019.0
JAWA BARAT,GALUDRA,ADA,2019.0
JAWA BARAT,SUKAGALIH,ADA,2019.0
JAWA BARAT,GUDANG,ADA,2019.0
JAWA BARAT,CINANGSI,ADA,2019.0
JAWA BARAT,CIJAGANG,ADA,2019.0
JAWA BARAT,MAJALAYA,ADA,2019.0
JAWA BARAT,KAMURANG,ADA,2019.0
JAWA BARAT,WARUDOYONG,ADA,2019.0
JAWA BARAT,CIRAMAGIRANG,TIDAK ADA,2019.0
JAWA BARAT,MEKARJAYA,TIDAK ADA,2019.0
JAWA BARAT,SUKAMULYA,TIDAK ADA,2019.0
JAWA BARAT,PADAJAYA,TIDAK ADA,2019.0
